canonical_id,ad_company,stock_code,stock_name,listed_company,industry,match_status,match_method,match_confidence,match_note,unmatched_reason
457,江苏力星通用钢球股份有限公司,300421.SZ,力星股份,江苏力星通用钢球股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
459,湖南艾华集团股份有限公司,603989.SH,艾华集团,湖南艾华集团股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
460,华扬联众数字技术股份有限公司,603825.SH,ST华扬,华扬联众数字技术股份有限公司,信息传输、软件和信息技术服务业,matched,exact_normalized,high,标准化公司全称精确匹配,
461,上海海希工业通讯股份有限公司,920405.BJ,海希通讯,上海海希工业通讯股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
462,苏州国芯科技股份有限公司,688262.SH,国芯科技,苏州国芯科技股份有限公司,信息传输、软件和信息技术服务业,matched,exact_normalized,high,标准化公司全称精确匹配,
463,中国平安财产保险股份有限公司江门中心支公司,601318.SH,中国平安,中国平安保险(集团)股份有限公司,金融、保险业,matched,reviewed_parent_rule,high,平安寿险/财险归并至中国平安集团,
464,天键电声股份有限公司,301383.SZ,天键股份,天键电声股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
465,扬州惠通科技股份有限公司,301601.SZ,惠通科技,扬州惠通科技股份有限公司,科学研究和技术服务业,matched,exact_normalized,high,标准化公司全称精确匹配,
466,江苏金迪克生物技术股份有限公司,688670.SH,金迪克,江苏金迪克生物技术股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
467,上海亚虹模具股份有限公司,603159.SH,上海亚虹,上海亚虹模具股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
468,厦门市万科物业服务有限公司,000002.SZ,万科A,万科企业股份有限公司,,matched,reviewed_parent_rule,high,各地万科物业归并至万科企业,
469,四川蓝光嘉宝服务集团股份有限公司,,,,,unmatched,unmatched,low,,无可靠的精确、母公司规则或唯一简称匹配
470,苏州禾昌聚合材料股份有限公司,920089.BJ,禾昌聚合,苏州禾昌聚合材料股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
472,厦门银行股份有限公司,601187.SH,厦门银行,厦门银行股份有限公司,金融业,matched,exact_normalized,high,标准化公司全称精确匹配,
473,中国平安财产保险股份有限公司邳州支公司,601318.SH,中国平安,中国平安保险(集团)股份有限公司,金融、保险业,matched,reviewed_parent_rule,high,平安寿险/财险归并至中国平安集团,
474,湖南德众汽车销售服务股份有限公司,920030.BJ,德众汽车,湖南德众汽车销售服务股份有限公司,批发和零售业,matched,exact_normalized,high,标准化公司全称精确匹配,
475,上海龙旗科技股份有限公司,603341.SH,龙旗科技,上海龙旗科技股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
477,深圳开立生物医疗科技股份有限公司,300633.SZ,开立医疗,深圳开立生物医疗科技股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
478,国能日新科技股份有限公司,301162.SZ,国能日新,国能日新科技股份有限公司,信息传输、软件和信息技术服务业,matched,exact_normalized,high,标准化公司全称精确匹配,
479,浙江友邦集成吊顶股份有限公司,002718.SZ,友邦吊顶,浙江友邦集成吊顶股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
480,苏州瑞玛精密工业股份有限公司,002976.SZ,瑞玛精密,苏州瑞玛精密工业集团股份有限公司,制造业,matched,unique_short_name,medium,唯一证券简称包含匹配，已保留方法供复核,
481,中国平安人寿保险股份有限公司浙江分公司下沙营销服务部,601318.SH,中国平安,中国平安保险(集团)股份有限公司,金融、保险业,matched,reviewed_parent_rule,high,平安寿险/财险归并至中国平安集团,
482,葵花药业集团股份有限公司,002737.SZ,葵花药业,葵花药业集团股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
483,上海睿昂基因科技股份有限公司,688217.SH,睿昂基因,上海睿昂基因科技股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
484,辽宁禾丰牧业股份有限公司,,,,,unmatched,unmatched,low,,无可靠的精确、母公司规则或唯一简称匹配
485,中国平安人寿保险股份有限公司无锡中心支公司,601318.SH,中国平安,中国平安保险(集团)股份有限公司,金融、保险业,matched,reviewed_parent_rule,high,平安寿险/财险归并至中国平安集团,
486,苏州柯利达装饰股份有限公司,603828.SH,*ST利达,苏州柯利达装饰股份有限公司,建筑业,matched,exact_normalized,high,标准化公司全称精确匹配,
487,哈尔滨银行股份有限公司,,,,,unmatched,unmatched,low,,无可靠的精确、母公司规则或唯一简称匹配
488,上海雅创电子集团股份有限公司,301099.SZ,雅创电子,上海雅创电子集团股份有限公司,批发和零售业,matched,exact_normalized,high,标准化公司全称精确匹配,
489,同兴环保科技股份有限公司,003027.SZ,同兴科技,同兴环保科技股份有限公司,水利、环境和公共设施管理业,matched,exact_normalized,high,标准化公司全称精确匹配,
490,浙江万盛股份有限公司,603010.SH,万盛股份,浙江万盛股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
491,中国平安人寿保险股份有限公司上海分公司,601318.SH,中国平安,中国平安保险(集团)股份有限公司,金融、保险业,matched,reviewed_parent_rule,high,平安寿险/财险归并至中国平安集团,
492,老铺黄金股份有限公司,,,,,unmatched,unmatched,low,,无可靠的精确、母公司规则或唯一简称匹配
493,中国平安财产保险股份有限公司天津分公司,601318.SH,中国平安,中国平安保险(集团)股份有限公司,金融、保险业,matched,reviewed_parent_rule,high,平安寿险/财险归并至中国平安集团,
494,深圳市万科物业服务有限公司,000002.SZ,万科A,万科企业股份有限公司,,matched,reviewed_parent_rule,high,各地万科物业归并至万科企业,
495,上海康德莱企业发展集团股份有限公司,603987.SH,康德莱,上海康德莱企业发展集团股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
497,中国平安人寿保险股份有限公司云南分公司昆明区域拓展第一支公司,601318.SH,中国平安,中国平安保险(集团)股份有限公司,金融、保险业,matched,reviewed_parent_rule,high,平安寿险/财险归并至中国平安集团,
498,芜湖富春染织股份有限公司,605189.SH,富春染织,芜湖富春染织股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
499,埃夫特智能装备股份有限公司,688165.SH,埃夫特-U,埃夫特智能机器人股份有限公司,制造业,matched,unique_short_name,medium,唯一证券简称包含匹配，已保留方法供复核,
500,浙江华统肉制品股份有限公司,002840.SZ,华统股份,浙江华统肉制品股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
501,大连万科物业服务有限公司,000002.SZ,万科A,万科企业股份有限公司,,matched,reviewed_parent_rule,high,各地万科物业归并至万科企业,
502,威腾电气集团股份有限公司,688226.SH,威腾电气,威腾电气集团股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
503,深圳市联得自动化装备股份有限公司,300545.SZ,联得装备,深圳市联得自动化装备股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
504,中国平安财产保险股份有限公司苏州分公司,601318.SH,中国平安,中国平安保险(集团)股份有限公司,金融、保险业,matched,reviewed_parent_rule,high,平安寿险/财险归并至中国平安集团,
505,招商银行股份有限公司昆明分行,600036.SH,招商银行,招商银行股份有限公司,金融、保险业,matched,reviewed_parent_rule,high,招商银行地方分行归并至总行,
506,厦门延江新材料股份有限公司,300658.SZ,延江股份,厦门延江新材料股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
507,浙江华正新材料股份有限公司,603186.SH,华正新材,浙江华正新材料股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
508,上海铁大电信科技股份有限公司,920541.BJ,铁大科技,上海铁大电信科技股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
509,中国平安人寿保险股份有限公司,601318.SH,中国平安,中国平安保险(集团)股份有限公司,金融、保险业,matched,reviewed_parent_rule,high,平安寿险/财险归并至中国平安集团,
510,武汉天源环保股份有限公司,301127.SZ,武汉天源,武汉天源集团股份有限公司,水利、环境和公共设施管理业,matched,unique_short_name,medium,唯一证券简称包含匹配，已保留方法供复核,
511,宁波德业科技股份有限公司,605117.SH,德业股份,宁波德业科技股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
512,机科发展科技股份有限公司,920579.BJ,机科股份,机科发展科技股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
513,青岛丰光精密机械股份有限公司,920510.BJ,丰光精密,青岛丰光精密机械股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
514,陕西斯瑞新材料股份有限公司,688102.SH,斯瑞新材,陕西斯瑞新材料股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
515,深圳市杰恩创意设计股份有限公司,300668.SZ,杰恩股份,深圳市杰恩创意设计股份有限公司,科学研究和技术服务业,matched,exact_normalized,high,标准化公司全称精确匹配,
516,江西耐普矿机新材料股份有限公司,300818.SZ,耐普矿机,江西耐普矿机股份有限公司,制造业,matched,unique_short_name,medium,唯一证券简称包含匹配，已保留方法供复核,
517,福建赛特新材股份有限公司,688398.SH,赛特新材,福建赛特新材股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
519,箭牌家居集团股份有限公司,001322.SZ,箭牌家居,箭牌家居集团股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
520,深信服科技股份有限公司,300454.SZ,深信服,深信服科技股份有限公司,信息传输、软件和信息技术服务业,matched,exact_normalized,high,标准化公司全称精确匹配,
521,上海万科物业服务有限公司,000002.SZ,万科A,万科企业股份有限公司,,matched,reviewed_parent_rule,high,各地万科物业归并至万科企业,
522,科美诊断技术股份有限公司,688468.SH,科美诊断,科美诊断技术股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
523,九江德福科技股份有限公司,301511.SZ,德福科技,九江德福科技股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
524,江苏华阳智能装备股份有限公司,301502.SZ,华阳智能,江苏华阳智能装备股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
525,中国平安人寿保险股份有限公司云南分公司昆明区域拓展第一支公司,601318.SH,中国平安,中国平安保险(集团)股份有限公司,金融、保险业,matched,reviewed_parent_rule,high,平安寿险/财险归并至中国平安集团,
526,中国平安人寿保险股份有限公司宁波分公司,601318.SH,中国平安,中国平安保险(集团)股份有限公司,金融、保险业,matched,reviewed_parent_rule,high,平安寿险/财险归并至中国平安集团,
527,中国平安人寿保险股份有限公司重庆分公司第三营销服务部,601318.SH,中国平安,中国平安保险(集团)股份有限公司,金融、保险业,matched,reviewed_parent_rule,high,平安寿险/财险归并至中国平安集团,
528,上海派能能源科技股份有限公司,688063.SH,派能科技,上海派能能源科技股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
529,海光信息技术股份有限公司,688041.SH,海光信息,海光信息技术股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
530,佛山市万科物业服务有限公司,000002.SZ,万科A,万科企业股份有限公司,,matched,reviewed_parent_rule,high,各地万科物业归并至万科企业,
531,福建诺奇股份有限公司,,,,,unmatched,unmatched,low,,无可靠的精确、母公司规则或唯一简称匹配
532,唐山海泰新能科技股份有限公司,920985.BJ,海泰新能,唐山海泰新能科技股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
533,江苏纽泰格科技股份有限公司,301229.SZ,纽泰格,江苏纽泰格科技集团股份有限公司,制造业,matched,unique_short_name,medium,唯一证券简称包含匹配，已保留方法供复核,
534,南京科思化学股份有限公司,300856.SZ,科思股份,南京科思化学股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
535,南京科思化学股份有限公司,300856.SZ,科思股份,南京科思化学股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
536,中国平安财产保险股份有限公司江西分公司,601318.SH,中国平安,中国平安保险(集团)股份有限公司,金融、保险业,matched,reviewed_parent_rule,high,平安寿险/财险归并至中国平安集团,
538,宏盛华源铁塔集团股份有限公司,601096.SH,宏盛华源,宏盛华源铁塔集团股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
539,东方网力科技股份有限公司,,,,,unmatched,unmatched,low,,无可靠的精确、母公司规则或唯一简称匹配
540,中国平安人寿保险股份有限公司上海分公司,601318.SH,中国平安,中国平安保险(集团)股份有限公司,金融、保险业,matched,reviewed_parent_rule,high,平安寿险/财险归并至中国平安集团,
541,中国平安人寿保险股份有限公司,601318.SH,中国平安,中国平安保险(集团)股份有限公司,金融、保险业,matched,reviewed_parent_rule,high,平安寿险/财险归并至中国平安集团,
542,清研环境科技股份有限公司,301288.SZ,清研环境,清研环境科技股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
543,盛视科技股份有限公司,002990.SZ,盛视科技,盛视科技股份有限公司,信息传输、软件和信息技术服务业,matched,exact_normalized,high,标准化公司全称精确匹配,
544,新华都特种电气股份有限公司,301120.SZ,新特电气,新华都特种电气股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
545,新华都特种电气股份有限公司,301120.SZ,新特电气,新华都特种电气股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
546,杭州万科物业服务有限公司,000002.SZ,万科A,万科企业股份有限公司,,matched,reviewed_parent_rule,high,各地万科物业归并至万科企业,
547,深圳市隆利科技股份有限公司,300752.SZ,隆利科技,深圳市隆利科技股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
548,大连万科物业服务有限公司,000002.SZ,万科A,万科企业股份有限公司,,matched,reviewed_parent_rule,high,各地万科物业归并至万科企业,
549,长飞光纤光缆股份有限公司,601869.SH,长飞光纤,长飞光纤光缆股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
551,蓝思科技股份有限公司,300433.SZ,蓝思科技,蓝思科技股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
553,广东朝阳电子科技股份有限公司,002981.SZ,朝阳科技,广东朝阳电子科技股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
554,招商银行股份有限公司厦门分行,600036.SH,招商银行,招商银行股份有限公司,金融、保险业,matched,reviewed_parent_rule,high,招商银行地方分行归并至总行,
557,苏州骏创汽车科技股份有限公司,920533.BJ,骏创科技,苏州骏创汽车科技股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
558,江苏赛福天钢索股份有限公司,603028.SH,赛福天,江苏赛福天集团股份有限公司,制造业,matched,unique_short_name,medium,唯一证券简称包含匹配，已保留方法供复核,
559,四川日机密封件股份有限公司,,,,,unmatched,unmatched,low,,无可靠的精确、母公司规则或唯一简称匹配
560,华蓝集团股份公司,301027.SZ,华蓝集团,华蓝集团股份公司,科学研究和技术服务业,matched,exact_normalized,high,标准化公司全称精确匹配,
561,武汉友芝友生物制药股份有限公司,,,,,unmatched,unmatched,low,,无可靠的精确、母公司规则或唯一简称匹配
562,中国平安财产保险股份有限公司江西分公司,601318.SH,中国平安,中国平安保险(集团)股份有限公司,金融、保险业,matched,reviewed_parent_rule,high,平安寿险/财险归并至中国平安集团,
563,山东惠发食品股份有限公司,603536.SH,惠发食品,山东惠发食品股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
564,中国平安财产保险股份有限公司东莞分公司,601318.SH,中国平安,中国平安保险(集团)股份有限公司,金融、保险业,matched,reviewed_parent_rule,high,平安寿险/财险归并至中国平安集团,
565,苏州世华新材料科技股份有限公司,688093.SH,世华科技,苏州世华新材料科技股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
566,青岛泰德汽车轴承股份有限公司,,,,,unmatched,unmatched,low,,无可靠的精确、母公司规则或唯一简称匹配
567,重庆长安民生物流股份有限公司,,,,,unmatched,unmatched,low,,无可靠的精确、母公司规则或唯一简称匹配
568,南京磁谷科技股份有限公司,688448.SH,磁谷科技,南京磁谷科技股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
569,一品红药业股份有限公司,300723.SZ,一品红,一品红药业集团股份有限公司,制造业,matched,unique_short_name,medium,唯一证券简称包含匹配，已保留方法供复核,
570,江苏苏南万科物业服务有限公司,000002.SZ,万科A,万科企业股份有限公司,,matched,reviewed_parent_rule,high,各地万科物业归并至万科企业,
571,国安达股份有限公司,300902.SZ,国安达,国安达股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
572,武汉精测电子技术股份有限公司,300567.SZ,精测电子,武汉精测电子集团股份有限公司,制造业,matched,unique_short_name,medium,唯一证券简称包含匹配，已保留方法供复核,
573,广州市万科物业服务有限公司,000002.SZ,万科A,万科企业股份有限公司,,matched,reviewed_parent_rule,high,各地万科物业归并至万科企业,
574,成都欧康医药股份有限公司,920230.BJ,欧康医药,成都欧康医药股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
575,常州光洋轴承股份有限公司,002708.SZ,光洋股份,常州光洋轴承股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
576,四川天味食品集团股份有限公司,603317.SH,天味食品,四川天味食品集团股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
577,成都欧林生物科技股份有限公司,688319.SH,欧林生物,成都欧林生物科技股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
578,江苏灿勤科技股份有限公司,688182.SH,灿勤科技,江苏灿勤科技股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
579,中国平安人寿保险股份有限公司重庆分公司第二营销服务部,601318.SH,中国平安,中国平安保险(集团)股份有限公司,金融、保险业,matched,reviewed_parent_rule,high,平安寿险/财险归并至中国平安集团,
580,浙江华达新型材料股份有限公司,605158.SH,华达新材,浙江华达新型材料股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
581,安徽壹石通材料科技股份有限公司,688733.SH,壹石通,安徽壹石通材料科技股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
582,江西世龙实业股份有限公司,002748.SZ,世龙实业,江西世龙实业股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
583,中国平安财产保险股份有限公司天津分公司,601318.SH,中国平安,中国平安保险(集团)股份有限公司,金融、保险业,matched,reviewed_parent_rule,high,平安寿险/财险归并至中国平安集团,
584,杭州电魂网络科技股份有限公司,603258.SH,电魂网络,杭州电魂网络科技股份有限公司,信息传输、软件和信息技术服务业,matched,exact_normalized,high,标准化公司全称精确匹配,
585,深圳王子新材料股份有限公司,002735.SZ,王子新材,深圳王子新材料股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
586,飞天诚信科技股份有限公司,300386.SZ,飞天诚信,飞天诚信科技股份有限公司,信息传输、软件和信息技术服务业,matched,exact_normalized,high,标准化公司全称精确匹配,
587,北京恒华伟业科技股份有限公司,300365.SZ,恒华科技,北京恒华伟业科技股份有限公司,信息传输、软件和信息技术服务业,matched,exact_normalized,high,标准化公司全称精确匹配,
588,中曼石油天然气集团股份有限公司,603619.SH,中曼石油,中曼石油天然气集团股份有限公司,采矿业,matched,exact_normalized,high,标准化公司全称精确匹配,
589,汇付天下有限公司,,,,,unmatched,unmatched,low,,无可靠的精确、母公司规则或唯一简称匹配
590,中国平安财产保险股份有限公司湖南分公司,601318.SH,中国平安,中国平安保险(集团)股份有限公司,金融、保险业,matched,reviewed_parent_rule,high,平安寿险/财险归并至中国平安集团,
591,中国平安财产保险股份有限公司云浮中心支公司,601318.SH,中国平安,中国平安保险(集团)股份有限公司,金融、保险业,matched,reviewed_parent_rule,high,平安寿险/财险归并至中国平安集团,
592,北京五一视界数字孪生科技股份有限公司,,,,,unmatched,unmatched,low,,无可靠的精确、母公司规则或唯一简称匹配
593,广东世运电路科技股份有限公司,603920.SH,世运电路,广东世运电路科技股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
594,宁波锦浪新能源科技股份有限公司,,,,,unmatched,unmatched,low,,无可靠的精确、母公司规则或唯一简称匹配
595,深圳瑞华泰薄膜科技股份有限公司,688323.SH,瑞华泰,深圳瑞华泰薄膜科技股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
596,中国平安人寿保险股份有限公司重庆分公司第三营销服务部,601318.SH,中国平安,中国平安保险(集团)股份有限公司,金融、保险业,matched,reviewed_parent_rule,high,平安寿险/财险归并至中国平安集团,
597,中国平安人寿保险股份有限公司广东分公司财富营销服务部,601318.SH,中国平安,中国平安保险(集团)股份有限公司,金融、保险业,matched,reviewed_parent_rule,high,平安寿险/财险归并至中国平安集团,
598,德艺文化创意集团股份有限公司,300640.SZ,德艺文创,德艺文化创意集团股份有限公司,文化、体育和娱乐业,matched,exact_normalized,high,标准化公司全称精确匹配,
599,果麦文化传媒股份有限公司,301052.SZ,果麦文化,果麦文化传媒股份有限公司,文化、体育和娱乐业,matched,exact_normalized,high,标准化公司全称精确匹配,
600,安徽蓝盾光电子股份有限公司,300862.SZ,蓝盾光电,安徽蓝盾光电子股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
601,中国光大银行股份有限公司,601818.SH,光大银行,中国光大银行股份有限公司,金融、保险业,matched,exact_normalized,high,标准化公司全称精确匹配,
602,无锡奥特维科技股份有限公司,688516.SH,奥特维,无锡奥特维科技股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
603,山东金麒麟股份有限公司,603586.SH,金麒麟,山东金麒麟股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
604,中国平安财产保险股份有限公司深圳分公司,601318.SH,中国平安,中国平安保险(集团)股份有限公司,金融、保险业,matched,reviewed_parent_rule,high,平安寿险/财险归并至中国平安集团,
605,广东拓斯达科技股份有限公司,300607.SZ,拓斯达,广东拓斯达科技股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
606,海尔智家股份有限公司,600690.SH,海尔智家,海尔智家股份有限公司,,matched,exact_normalized,high,标准化公司全称精确匹配,
608,山西锦波生物医药股份有限公司,920982.BJ,锦波生物,山西锦波生物医药股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
609,苏州和林微纳科技股份有限公司,688661.SH,和林微纳,苏州和林微纳科技股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
610,漱玉平民大药房连锁股份有限公司,301017.SZ,漱玉平民,漱玉平民大药房连锁股份有限公司,批发和零售业,matched,exact_normalized,high,标准化公司全称精确匹配,
611,成都天箭科技股份有限公司,002977.SZ,*ST天箭,成都天箭科技股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
612,福建远翔新材料股份有限公司,301300.SZ,远翔新材,福建远翔新材料股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
